stream_id,fecha,cancion_id,plataforma_id,pais_usuario,reproducciones,ingresos_usd
44325,2024-03-22,389,1,AR,18902,75.61
44326,2025-08-31,152,2,BR,1148,1.15
44327,2025-10-13,470,1,MX,42518,170.07
44328,2024-11-03,861,4,MX,20571,246.85
44329,2024-01-14,413,3,MX,12005,84.03
44330,2024-07-14,532,5,ES,18791,93.95
44331,2024-07-31,389,3,ES,28319,198.23
44332,2024-07-09,381,3,CL,45184,316.29
44333,2024-12-05,605,1,CL,21416,85.66
44334,2025-05-20,787,2,CL,17134,17.13
44335,2026-01-06,411,1,US,24239,96.96
44336,2024-05-18,251,2,US,31026,31.03
44337,2025-08-26,657,1,MX,34929,139.72
44338,2024-07-29,857,2,CO,46782,46.78
44339,2025-07-13,145,1,CO,5429,21.72
44340,2025-10-23,772,3,CL,10340,72.38
44341,2026-01-01,54,5,BR,3565,17.82
44342,2024-08-17,949,1,CO,3174,12.7
44343,2024-10-19,670,2,US,17511,17.51
44344,2025-10-09,106,1,BR,30971,123.88
44345,2024-10-22,125,4,BR,1684,20.21
44346,2025-02-15,269,1,CL,25301,101.2
44347,2024-11-19,267,3,CL,13478,94.35
44348,2024-10-06,984,4,CL,19392,232.7
44349,2024-03-29,901,2,AR,23333,23.33
44350,2025-12-13,432,5,AR,9281,46.41
44351,2024-06-05,241,4,US,9955,119.46
44352,2026-03-27,808,4,BR,12354,148.25
44353,2026-01-16,17,1,CO,46971,187.88
44354,2025-02-26,22,3,BR,18405,128.84
44355,2025-08-05,145,1,US,19399,77.6
44356,2025-05-13,763,2,AR,29131,29.13
44357,2024-10-25,813,2,AR,10854,10.85
44358,2025-05-17,932,1,CL,12936,51.74
44359,2025-07-15,976,5,BR,18216,91.08
44360,2025-08-27,548,2,CO,25127,25.13
44361,2024-04-15,502,3,CO,18822,131.75
44362,2026-02-13,941,3,BR,42848,299.94
44363,2025-12-20,733,1,CL,34765,139.06
44364,2026-01-23,812,1,CL,23654,94.62
44365,2025-10-09,488,1,ES,30473,121.89
44366,2025-05-06,122,1,US,1680,6.72
44367,2024-01-06,268,2,MX,43212,43.21
44368,2025-11-14,787,3,BR,44424,310.97
44369,2025-07-02,713,1,CL,28022,112.09
44370,2025-04-04,591,2,MX,15489,15.49
44371,2025-03-11,784,5,US,43458,217.29
44372,2025-11-01,134,1,CO,48329,193.32
44373,2024-12-04,871,1,CO,7718,30.87
44374,2024-07-23,933,1,BR,25252,101.01
44375,2024-02-03,304,1,CO,10107,40.43
44376,2024-11-08,765,4,ES,40994,491.93
44377,2024-10-08,951,2,BR,41620,41.62
44378,2025-01-28,838,1,US,37234,148.94
44379,2026-03-08,453,3,CL,38372,268.6
44380,2025-05-15,794,4,CL,47812,573.74
44381,2025-01-26,591,5,BR,21292,106.46
44382,2024-01-23,470,1,BR,29184,116.74
44383,2025-02-16,90,1,MX,19436,77.74
44384,2025-01-21,655,2,ES,46359,46.36
44385,2024-10-22,307,2,ES,6166,6.17
44386,2025-02-20,292,1,MX,17866,71.46
44387,2024-12-10,183,4,ES,42002,504.02
44388,2025-05-14,999,5,CL,10852,54.26
44389,2024-11-28,287,1,BR,40046,160.18
44390,2026-01-15,713,3,ES,36475,255.33
44391,2025-02-11,225,2,US,47586,47.59
44392,2025-04-13,901,3,ES,20909,146.36
44393,2025-02-03,517,1,AR,35140,140.56
44394,2024-12-17,864,1,US,30622,122.49
44395,2024-08-08,731,2,ES,29834,29.83
44396,2025-03-07,92,1,AR,31405,125.62
44397,2024-01-24,431,1,US,38584,154.34
44398,2024-07-10,333,3,CO,42241,295.69
44399,2025-01-20,478,1,US,39056,156.22
44400,2026-02-17,297,1,ES,2321,9.28
44401,2024-10-23,394,1,US,4681,18.72
44402,2026-01-18,482,1,BR,2582,10.33
44403,2026-01-04,809,5,CO,490,2.45
44404,2025-11-07,488,3,AR,39366,275.56
44405,2024-09-16,244,3,AR,10095,70.67
44406,2025-08-05,602,2,CL,26049,26.05
44407,2025-08-11,625,1,US,10603,42.41
44408,2024-02-18,578,3,BR,40951,286.66
44409,2025-05-10,767,3,CO,49372,345.6
44410,2024-09-28,281,5,CL,22494,112.47
44411,2026-01-04,547,2,CO,4689,4.69
44412,2025-11-10,887,1,ES,6442,25.77
44413,2025-02-26,780,1,US,48229,192.92
44414,2025-03-15,282,4,AR,27170,326.04
44415,2026-02-16,393,5,BR,11057,55.29
44416,2025-11-10,374,1,CL,24744,98.98
44417,2025-04-20,736,2,CO,9559,9.56
44418,2026-02-22,883,2,AR,9681,9.68
44419,2025-07-21,416,3,CL,38481,269.37
44420,2025-01-04,148,1,CL,47149,188.6
44421,2025-07-14,694,2,ES,11447,11.45
44422,2025-07-04,117,2,US,10135,10.13
44423,2024-06-03,124,1,BR,43858,175.43
44424,2024-01-02,576,5,MX,44684,223.42
44425,2026-01-25,282,1,MX,10290,41.16
44426,2025-07-16,368,4,CL,3515,42.18
44427,2024-05-05,131,1,US,8864,35.46
44428,2024-06-11,171,1,US,1355,5.42
44429,2025-11-05,386,1,ES,44138,176.55
44430,2025-12-28,670,5,CL,35408,177.04
44431,2025-10-26,528,3,US,29522,206.65
44432,2024-04-20,190,4,ES,36794,441.53
44433,2025-03-18,255,1,AR,22579,90.32
44434,2024-03-14,736,3,US,32261,225.83
44435,2025-06-14,462,2,US,10916,10.92
44436,2024-09-21,593,1,ES,2562,10.25
44437,2025-09-12,516,2,ES,14983,14.98
44438,2024-07-13,220,2,CL,47538,47.54
44439,2024-01-27,811,1,MX,35325,141.3
44440,2024-10-28,643,3,BR,42535,297.75
44441,2025-05-04,190,1,ES,8601,34.4
44442,2024-12-28,523,1,US,25899,103.6
44443,2024-09-03,706,3,ES,12364,86.55
44444,2024-02-13,282,2,AR,6937,6.94
44445,2026-03-15,465,1,AR,46502,186.01
44446,2025-01-15,172,1,MX,12895,51.58
44447,2025-03-05,733,1,CL,33015,132.06
44448,2026-02-27,554,5,CL,8124,40.62
44449,2024-01-16,895,1,BR,32536,130.14
44450,2024-11-02,481,2,ES,25718,25.72
44451,2024-01-29,187,1,MX,26668,106.67
44452,2025-09-19,537,1,US,11379,45.52
44453,2025-04-14,506,1,AR,21844,87.38
44454,2024-06-11,4,2,ES,48528,48.53
44455,2025-05-31,374,1,BR,16073,64.29
44456,2026-03-11,587,2,MX,38175,38.18
44457,2024-09-23,607,1,MX,25888,103.55
44458,2025-09-07,154,2,ES,22671,22.67
44459,2024-11-15,236,1,US,23902,95.61
44460,2024-07-11,316,1,MX,29888,119.55
44461,2025-01-08,261,4,ES,36829,441.95
44462,2025-10-22,432,2,CL,13319,13.32
44463,2024-03-19,542,3,AR,5651,39.56
44464,2024-11-10,188,4,CL,6764,81.17
44465,2026-03-05,447,1,AR,9636,38.54
44466,2025-02-13,897,5,AR,33022,165.11
44467,2025-02-03,293,1,AR,31325,125.3
44468,2024-06-29,576,3,CO,20282,141.97
44469,2024-05-28,166,2,US,8307,8.31
44470,2026-01-02,895,4,BR,22928,275.14
44471,2024-01-01,52,5,MX,16562,82.81
44472,2024-09-01,854,1,CL,35279,141.12
44473,2024-05-29,557,4,BR,28850,346.2
44474,2026-01-24,76,1,CL,26133,104.53
44475,2024-10-19,786,1,MX,23566,94.26
44476,2025-02-24,792,4,BR,33820,405.84
44477,2025-12-16,657,1,CL,36444,145.78
44478,2024-05-29,864,1,CO,15694,62.78
44479,2024-02-15,216,2,US,38778,38.78
44480,2024-04-29,758,4,MX,45204,542.45
44481,2024-12-20,32,4,BR,44600,535.2
44482,2025-08-22,360,1,AR,15655,62.62
44483,2024-06-08,315,3,CO,19532,136.72
44484,2025-03-01,546,2,BR,24008,24.01
44485,2025-03-12,756,1,ES,41863,167.45
44486,2025-06-25,315,1,US,6008,24.03
44487,2026-01-26,889,2,CO,11130,11.13
44488,2025-08-24,737,3,BR,8569,59.98
44489,2026-02-11,824,4,CL,42505,510.06
44490,2026-02-25,725,1,US,26254,105.02
44491,2024-08-10,373,3,BR,6176,43.23
44492,2025-07-13,245,4,ES,17107,205.28
44493,2025-03-31,963,1,ES,1863,7.45
44494,2026-01-03,836,3,US,13138,91.97
44495,2025-07-01,399,1,CO,8873,35.49
44496,2024-02-16,1,5,CO,24900,124.5
44497,2025-12-07,808,2,AR,39971,39.97
44498,2025-04-21,808,3,BR,20765,145.35
44499,2025-08-16,424,3,MX,9704,67.93
44500,2025-06-20,187,4,MX,49864,598.37
44501,2025-09-07,804,1,CL,47578,190.31
44502,2026-02-11,916,3,MX,26280,183.96
44503,2025-09-07,368,1,CO,41136,164.54
44504,2026-03-15,552,1,AR,17834,71.34
44505,2025-05-27,930,3,BR,35728,250.1
44506,2025-08-21,851,3,ES,40352,282.46
44507,2024-08-20,660,4,MX,30708,368.5
44508,2025-10-18,240,2,CO,30853,30.85
44509,2025-08-07,258,1,CL,42871,171.48
44510,2026-01-04,340,5,ES,25423,127.12
44511,2024-07-21,967,3,MX,14929,104.5
44512,2026-01-21,694,1,AR,31297,125.19
44513,2024-02-24,896,5,AR,7788,38.94
44514,2026-02-09,997,3,US,9588,67.12
44515,2025-12-03,805,2,CL,21649,21.65
44516,2026-01-22,842,3,BR,39935,279.55
44517,2025-10-13,291,1,ES,42765,171.06
44518,2024-05-05,707,2,MX,36512,36.51
44519,2024-01-10,325,1,AR,29920,119.68
44520,2024-09-21,827,5,ES,34771,173.85
44521,2026-03-28,744,3,AR,34896,244.27
44522,2024-03-14,121,1,US,6417,25.67
44523,2025-01-01,624,3,US,41022,287.15
44524,2025-02-22,625,1,AR,37231,148.92
44525,2024-07-02,42,5,CO,30929,154.65
44526,2025-05-14,441,4,ES,11558,138.7
44527,2026-01-14,879,3,BR,45968,321.78
44528,2024-12-25,3,2,CL,20512,20.51
44529,2024-01-17,731,5,MX,17706,88.53
44530,2025-08-01,868,1,US,42144,168.58
44531,2026-01-12,590,1,AR,3245,12.98
44532,2025-12-19,777,4,CL,27784,333.41
44533,2025-03-26,266,5,ES,25342,126.71
44534,2025-06-15,584,1,BR,49824,199.3
44535,2025-02-18,180,3,CL,26017,182.12
44536,2026-02-13,33,3,BR,13983,97.88
44537,2025-11-23,421,4,US,4331,51.97
44538,2024-06-21,417,2,CO,32738,32.74
44539,2025-05-28,689,1,MX,47159,188.64
44540,2025-07-16,925,1,AR,30574,122.3
44541,2025-05-30,707,1,AR,522,2.09
44542,2024-07-06,720,2,US,37763,37.76
44543,2024-10-24,530,1,ES,47912,191.65
44544,2025-05-13,483,2,ES,45130,45.13
44545,2024-06-16,316,2,ES,47444,47.44
44546,2024-04-15,280,5,CO,38943,194.72
44547,2025-01-28,550,1,ES,44587,178.35
44548,2024-04-26,395,3,AR,8429,59.0
44549,2025-08-17,291,3,AR,4591,32.14
44550,2024-01-19,158,3,US,20154,141.08
44551,2026-02-19,792,2,CO,9634,9.63
44552,2024-04-17,889,3,CL,5691,39.84
44553,2024-06-09,277,3,CO,22215,155.5
44554,2024-09-17,785,5,BR,33904,169.52
44555,2024-05-22,625,5,MX,39254,196.27
44556,2025-08-27,701,1,CO,5093,20.37
44557,2024-12-12,578,2,CL,31122,31.12
44558,2026-03-17,124,1,CO,10021,40.08
44559,2024-09-08,138,1,CO,26248,104.99
44560,2024-06-05,42,3,MX,38848,271.94
44561,2025-05-02,813,3,CL,3200,22.4
44562,2025-07-25,687,5,BR,1495,7.48
44563,2024-11-11,986,5,CL,25573,127.87
44564,2024-09-04,13,3,CO,33649,235.54
44565,2024-05-22,504,1,MX,12475,49.9
44566,2024-05-21,198,1,AR,12838,51.35
44567,2024-08-19,814,3,BR,32300,226.1
44568,2025-05-25,973,4,BR,39527,474.32
44569,2025-09-19,994,1,US,35481,141.92
44570,2025-04-27,74,2,BR,20494,20.49
44571,2026-03-19,761,1,ES,31629,126.52
44572,2025-10-09,800,3,ES,2801,19.61
44573,2025-07-30,415,1,BR,36560,146.24
44574,2025-08-19,109,2,MX,43411,43.41
44575,2024-01-13,929,5,BR,24721,123.61
44576,2024-03-21,631,1,CO,47971,191.88
44577,2025-10-10,217,4,BR,2498,29.98
44578,2026-01-12,341,4,MX,33012,396.14
44579,2024-11-11,796,4,MX,41518,498.22
44580,2024-07-09,58,1,AR,6134,24.54
44581,2025-01-04,160,4,CO,22009,264.11
44582,2025-01-05,233,1,BR,18574,74.3
44583,2025-05-08,299,1,CO,25715,102.86
44584,2025-04-28,288,3,US,4483,31.38
44585,2025-02-09,219,3,ES,9177,64.24
44586,2026-02-12,382,1,BR,19902,79.61
44587,2025-03-25,128,1,BR,41792,167.17
44588,2024-06-13,207,4,US,31416,376.99
44589,2025-03-08,808,5,ES,45591,227.96
44590,2024-09-17,600,4,AR,28271,339.25
44591,2025-07-25,16,4,CL,6921,83.05
44592,2025-09-22,155,2,BR,32865,32.87
44593,2026-02-24,938,1,AR,26722,106.89
44594,2025-09-17,257,1,BR,48227,192.91
44595,2024-05-01,149,2,BR,33464,33.46
44596,2024-02-22,698,3,CO,37599,263.19
44597,2024-07-09,779,2,ES,7819,7.82
44598,2024-12-14,116,3,CL,23598,165.19
44599,2025-02-03,214,4,CO,23854,286.25
44600,2025-01-09,870,1,CL,27070,108.28
44601,2025-01-22,49,1,AR,37355,149.42
44602,2024-10-09,465,1,CO,49661,198.64
44603,2024-03-27,277,5,ES,44557,222.78
44604,2026-01-23,469,1,CO,37468,149.87
44605,2025-02-26,342,4,BR,854,10.25
44606,2025-03-15,940,4,MX,24104,289.25
44607,2025-01-09,809,5,AR,17365,86.83
44608,2025-11-10,489,4,BR,38341,460.09
44609,2026-02-11,439,4,AR,34649,415.79
44610,2025-01-20,180,1,US,39164,156.66
44611,2025-03-04,212,2,ES,11207,11.21
44612,2024-01-10,387,3,CL,27018,189.13
44613,2025-11-25,508,1,US,46651,186.6
44614,2024-04-03,625,1,CO,7669,30.68
44615,2024-03-26,739,5,BR,4464,22.32
44616,2024-03-02,37,1,US,728,2.91
44617,2024-08-25,64,5,AR,19754,98.77
44618,2025-03-06,411,5,AR,44126,220.63
44619,2025-12-06,891,2,ES,2853,2.85
44620,2025-07-07,314,1,US,13115,52.46
44621,2024-04-03,481,2,CO,40623,40.62
44622,2024-04-15,497,1,CL,22508,90.03
44623,2024-09-04,161,1,AR,46787,187.15
44624,2025-12-24,724,2,MX,504,0.5
44625,2024-11-05,957,2,ES,21042,21.04
44626,2024-02-15,263,2,AR,39094,39.09
44627,2024-08-29,97,1,US,37983,151.93
44628,2024-08-16,884,1,AR,27507,110.03
44629,2024-11-19,21,1,US,34651,138.6
44630,2024-05-30,554,1,ES,25304,101.22
44631,2026-03-01,429,1,BR,47776,191.1
44632,2025-07-15,856,5,MX,18907,94.53
44633,2024-11-25,505,1,BR,41302,165.21
44634,2025-01-26,921,2,BR,7786,7.79
44635,2025-04-16,746,1,CL,28904,115.62
44636,2024-08-30,124,4,ES,45269,543.23
44637,2025-04-10,892,2,ES,15032,15.03
44638,2025-01-02,4,4,CL,46304,555.65
44639,2025-04-22,31,4,MX,37494,449.93
44640,2025-11-17,201,1,CL,14973,59.89
44641,2024-07-04,58,1,BR,25578,102.31
44642,2025-12-26,41,4,CO,500,6.0
44643,2025-07-02,149,1,AR,10988,43.95
44644,2025-08-04,372,1,US,44977,179.91
44645,2025-07-07,388,2,CO,45122,45.12
44646,2025-05-27,211,5,ES,39420,197.1
44647,2025-06-05,373,1,US,8801,35.2
44648,2024-12-23,990,4,US,30317,363.8
44649,2024-07-23,291,1,CL,36510,146.04
44650,2024-07-24,517,3,CO,9245,64.72
44651,2025-05-27,875,1,AR,47115,188.46
44652,2025-05-21,526,1,US,14068,56.27
44653,2026-02-04,880,2,BR,18482,18.48
44654,2024-07-29,185,5,MX,23366,116.83
44655,2026-03-08,119,2,US,8881,8.88
44656,2024-06-10,991,1,BR,2729,10.92
44657,2024-09-02,324,1,CO,18798,75.19
44658,2024-01-05,86,2,US,7833,7.83
44659,2024-10-30,306,2,BR,29142,29.14
44660,2024-09-01,269,1,US,1619,6.48
44661,2024-05-22,158,1,US,2146,8.58
44662,2025-01-16,204,2,US,22624,22.62
44663,2025-01-23,751,1,AR,37962,151.85
44664,2024-09-14,794,5,US,21643,108.22
44665,2024-03-12,72,1,CL,47905,191.62
44666,2024-03-21,11,2,CO,4947,4.95
44667,2025-06-12,602,3,AR,8761,61.33
44668,2024-08-28,387,2,MX,45287,45.29
44669,2024-11-09,315,2,CL,28115,28.12
44670,2025-06-06,85,3,ES,40598,284.19
44671,2024-08-08,662,2,US,4338,4.34
44672,2024-07-07,727,4,MX,35126,421.51
44673,2025-02-01,58,2,MX,13304,13.3
44674,2025-12-25,484,1,ES,3999,16.0
44675,2024-02-04,865,1,US,15845,63.38
44676,2024-02-17,244,1,CO,36194,144.78
44677,2025-11-03,146,2,BR,7191,7.19
44678,2024-02-23,488,5,CL,7007,35.04
44679,2024-09-22,369,4,MX,15808,189.7
44680,2024-05-15,23,1,MX,47817,191.27
44681,2024-09-15,613,1,ES,18937,75.75
44682,2024-06-19,849,1,MX,34431,137.72
44683,2025-01-10,732,1,CO,16271,65.08
44684,2025-07-18,415,1,ES,21690,86.76
44685,2024-10-21,417,1,US,30573,122.29
44686,2024-07-25,970,2,CL,10056,10.06
44687,2025-03-06,199,2,MX,22873,22.87
44688,2026-01-14,668,2,US,45867,45.87
44689,2025-09-13,15,2,MX,26929,26.93
44690,2025-05-15,259,3,MX,4327,30.29
44691,2024-07-15,951,1,CL,24151,96.6
44692,2025-11-20,955,3,US,34861,244.03
44693,2024-10-20,779,4,CL,38572,462.86
44694,2025-07-18,261,4,US,19438,233.26
44695,2025-08-03,574,2,CO,5098,5.1
44696,2024-03-21,870,5,MX,31115,155.58
44697,2024-11-24,827,1,US,7078,28.31
44698,2025-07-15,120,2,CL,21642,21.64
44699,2024-10-25,994,5,MX,39466,197.33
44700,2024-10-18,400,3,BR,917,6.42
44701,2025-05-30,295,2,BR,29890,29.89
44702,2024-07-03,820,2,ES,21169,21.17
44703,2024-02-21,754,4,MX,30020,360.24
44704,2024-03-26,161,1,BR,11433,45.73
44705,2025-06-25,873,1,CL,39841,159.36
44706,2024-03-25,416,1,AR,14283,57.13
44707,2024-08-07,70,3,CL,43863,307.04
44708,2024-02-07,335,5,US,14369,71.84
44709,2024-04-07,699,2,MX,4486,4.49
44710,2024-10-17,346,2,AR,23301,23.3
44711,2025-12-10,123,4,AR,23145,277.74
44712,2024-01-14,86,4,ES,49802,597.62
44713,2024-02-09,630,2,MX,26741,26.74
44714,2024-12-09,630,1,US,35338,141.35
44715,2025-07-11,407,2,AR,10975,10.97
44716,2024-08-27,507,4,ES,10036,120.43
44717,2024-04-22,561,3,CO,42999,300.99
44718,2026-03-06,481,3,CO,5488,38.42
44719,2024-04-28,806,1,ES,39447,157.79
44720,2025-10-14,85,4,ES,21708,260.5
44721,2024-11-21,145,4,MX,49623,595.48
44722,2024-06-28,516,1,BR,28120,112.48
44723,2025-10-26,499,1,BR,47670,190.68
44724,2024-01-27,442,5,CL,7177,35.88
44725,2024-01-11,57,5,US,29541,147.71
44726,2024-04-05,18,2,MX,7475,7.48
44727,2024-04-26,99,3,BR,25919,181.43
44728,2025-04-20,778,4,ES,42964,515.57
44729,2025-07-03,239,4,CL,1835,22.02
44730,2024-09-11,783,4,AR,30625,367.5
44731,2024-10-12,951,5,CL,9074,45.37
44732,2025-01-05,600,3,CO,6562,45.93
44733,2024-03-09,70,2,US,38151,38.15
44734,2026-02-22,772,3,AR,49920,349.44
44735,2025-02-10,86,1,CO,18643,74.57
44736,2025-02-16,489,1,CL,14112,56.45
44737,2026-03-04,899,3,US,47448,332.14
44738,2025-08-07,599,2,MX,8694,8.69
44739,2024-08-08,862,1,CL,49235,196.94
44740,2025-10-22,672,1,ES,36059,144.24
44741,2025-05-12,688,4,CL,9597,115.16
44742,2024-08-30,106,1,US,20628,82.51
44743,2024-09-17,107,1,ES,25082,100.33
44744,2025-12-12,695,1,BR,40661,162.64
44745,2025-10-29,475,5,AR,43587,217.94
44746,2024-09-21,310,2,US,7693,7.69
44747,2024-09-22,527,1,CL,12654,50.62
44748,2025-06-16,478,2,MX,36159,36.16
44749,2025-05-16,538,2,CO,49744,49.74
44750,2024-04-22,352,3,CO,28192,197.34
44751,2025-07-07,981,1,AR,16229,64.92
44752,2026-03-29,912,1,CL,48524,194.1
44753,2025-08-13,151,5,ES,38874,194.37
44754,2025-06-11,994,5,ES,14400,72.0
44755,2025-10-24,270,4,US,20722,248.66
44756,2025-05-11,753,3,MX,13949,97.64
44757,2024-02-03,585,4,MX,29431,353.17
44758,2024-03-17,108,1,AR,35799,143.2
44759,2025-02-03,827,5,MX,22207,111.03
44760,2025-09-05,178,5,US,16718,83.59
44761,2024-01-04,724,2,MX,16724,16.72
44762,2024-06-08,554,1,ES,7375,29.5
44763,2026-01-30,651,3,US,17184,120.29
44764,2024-08-23,880,5,AR,27853,139.27
44765,2025-06-01,53,1,ES,32106,128.42
44766,2025-04-25,199,1,US,2492,9.97
44767,2024-08-18,68,4,MX,41303,495.64
44768,2025-02-25,434,4,MX,18434,221.21
44769,2024-09-05,362,1,US,28452,113.81
44770,2025-11-23,31,1,MX,24900,99.6
44771,2026-02-12,414,3,AR,13267,92.87
44772,2025-12-27,700,1,BR,16487,65.95
44773,2024-10-14,724,2,ES,37437,37.44
44774,2024-09-23,326,3,BR,28914,202.4
44775,2025-06-18,70,2,AR,28549,28.55
44776,2026-01-18,658,1,MX,544,2.18
44777,2025-02-23,463,3,CL,48908,342.36
44778,2025-10-29,557,2,ES,35034,35.03
44779,2025-06-10,683,2,CO,38695,38.7
44780,2024-07-08,821,2,AR,21218,21.22
44781,2025-08-09,661,2,ES,48434,48.43
44782,2024-11-10,414,3,BR,8487,59.41
44783,2024-01-24,90,1,BR,14573,58.29
44784,2024-03-11,692,2,ES,6341,6.34
44785,2024-01-29,996,1,US,32716,130.86
44786,2025-07-09,471,2,AR,12120,12.12
44787,2026-03-22,408,2,AR,17172,17.17
44788,2024-01-07,645,5,MX,39982,199.91
44789,2025-05-01,311,4,US,2218,26.62
44790,2024-03-02,116,3,BR,4152,29.06
44791,2024-10-17,605,1,CL,11642,46.57
44792,2024-10-06,364,4,ES,18426,221.11
44793,2024-03-09,928,1,MX,38387,153.55
44794,2024-07-03,955,3,CL,1353,9.47
44795,2025-02-03,598,1,CO,45941,183.76
44796,2024-03-19,782,2,CL,24051,24.05
44797,2025-01-31,977,2,US,32008,32.01
44798,2024-12-01,285,5,ES,43658,218.29
44799,2025-11-16,951,3,MX,277,1.94
44800,2024-12-07,961,1,MX,38304,153.22
44801,2024-08-31,637,1,ES,38408,153.63
44802,2025-10-22,631,4,BR,29917,359.0
44803,2026-02-23,314,2,CO,16982,16.98
44804,2024-10-04,975,4,ES,9029,108.35
44805,2024-04-15,872,5,BR,900,4.5
44806,2025-03-17,369,4,MX,354,4.25
44807,2024-09-22,466,5,CO,35421,177.1
44808,2024-06-10,540,4,US,2625,31.5
44809,2024-03-19,940,1,AR,48127,192.51
44810,2025-12-14,839,1,CO,361,1.44
44811,2024-08-30,87,1,CO,9180,36.72
44812,2024-05-28,984,3,AR,11213,78.49
44813,2025-05-31,818,3,BR,29199,204.39
44814,2025-04-03,136,2,MX,26398,26.4
44815,2025-02-22,782,5,US,14296,71.48
44816,2025-05-26,364,1,BR,47079,188.32
44817,2025-09-24,616,2,ES,49520,49.52
44818,2026-01-01,216,5,CO,39714,198.57
44819,2024-04-16,400,2,CL,28444,28.44
44820,2025-09-11,714,3,CL,9620,67.34
44821,2024-04-18,54,1,BR,36867,147.47
44822,2025-12-03,190,3,CL,14657,102.6
44823,2025-06-20,668,2,CO,26982,26.98
44824,2025-03-12,805,1,ES,6501,26.0
44825,2026-02-23,272,1,MX,45266,181.06
44826,2026-01-17,750,1,CL,22101,88.4
44827,2025-12-16,774,2,CL,17200,17.2
44828,2024-06-29,886,1,US,14397,57.59
44829,2025-06-27,315,3,US,42972,300.8
44830,2024-11-09,983,2,AR,5463,5.46
44831,2025-01-03,287,2,US,2139,2.14
44832,2025-03-18,838,2,CL,41698,41.7
44833,2024-03-13,878,1,MX,4122,16.49
44834,2024-03-08,452,3,ES,26673,186.71
44835,2024-01-24,908,1,CO,9044,36.18
44836,2025-06-22,648,3,ES,23109,161.76
44837,2024-02-07,261,2,CO,12243,12.24
44838,2024-07-26,947,1,ES,42918,171.67
44839,2025-07-09,618,2,CL,8480,8.48
44840,2024-09-24,79,3,CO,8068,56.48
44841,2026-02-12,23,3,CL,21496,150.47
44842,2024-11-03,859,2,US,4505,4.5
44843,2024-06-11,872,3,CO,30761,215.33
44844,2024-12-10,55,1,ES,3438,13.75
44845,2025-04-28,916,2,US,26702,26.7
44846,2024-07-07,375,1,BR,18885,75.54
44847,2024-06-05,854,3,CL,40275,281.93
44848,2024-06-08,659,2,BR,4549,4.55
44849,2025-07-30,912,1,AR,17558,70.23
44850,2024-11-03,818,1,BR,48383,193.53
44851,2024-01-10,504,2,MX,16417,16.42
44852,2024-04-12,839,1,CL,39798,159.19
44853,2024-12-02,209,2,MX,3782,3.78
44854,2025-07-20,827,2,ES,29489,29.49
44855,2024-07-08,203,2,US,26399,26.4
44856,2025-09-07,762,1,CO,46127,184.51
44857,2024-10-04,662,5,BR,2371,11.86
44858,2024-09-17,175,2,BR,647,0.65
44859,2024-12-17,87,3,MX,2262,15.83
44860,2025-11-23,173,3,BR,30245,211.72
44861,2025-05-11,2,1,CO,39124,156.5
44862,2025-03-09,572,1,MX,31761,127.04
44863,2024-04-02,933,1,CO,1504,6.02
44864,2025-02-06,738,4,US,18489,221.87
44865,2024-05-07,162,2,CO,49997,50.0
44866,2025-10-12,502,1,AR,4902,19.61
44867,2024-07-12,165,5,ES,28992,144.96
44868,2025-09-19,881,1,CL,16556,66.22
44869,2024-09-22,855,1,ES,27512,110.05
44870,2025-10-25,913,4,US,30386,364.63
44871,2026-02-03,752,5,CL,3753,18.77
44872,2024-04-28,76,3,US,47189,330.32
44873,2025-10-12,878,1,CL,21830,87.32
44874,2025-07-31,208,2,ES,33923,33.92
44875,2024-02-25,993,3,CL,49515,346.61
44876,2024-06-06,616,2,MX,12120,12.12
44877,2024-01-04,397,4,MX,30683,368.2
44878,2024-07-07,22,1,US,11064,44.26
44879,2024-02-23,441,1,AR,24296,97.18
44880,2025-10-28,386,1,US,38121,152.48
44881,2024-05-31,190,2,ES,17059,17.06
44882,2025-06-24,931,1,CL,6229,24.92
44883,2025-06-15,173,2,CL,46229,46.23
44884,2026-03-01,888,1,AR,9651,38.6
44885,2024-05-23,704,3,CL,34535,241.75
44886,2024-08-07,607,5,CL,6854,34.27
44887,2024-04-23,100,3,BR,17794,124.56
44888,2025-12-30,881,2,ES,23923,23.92
44889,2026-01-19,155,1,CO,13817,55.27
44890,2024-03-03,744,1,BR,823,3.29
44891,2024-08-15,575,1,AR,45317,181.27
44892,2024-12-20,793,3,BR,42822,299.75
44893,2026-02-14,964,1,BR,22226,88.9
44894,2024-08-23,231,3,BR,32705,228.94
44895,2025-10-02,108,2,MX,4632,4.63
44896,2024-08-29,69,2,CO,39765,39.77
